County,Obesity,Min Wage,Life expectancy 2010,Percent Smokers,Jan & July Public Assist. Participation,Jan & July Non-Public Assist. Participation,Jan & July TOTAL Assist. Participation,Unemployment_rate_2010,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Min Wages Dummies,log_PA,log_NPA,log_TA
Crenshaw County,35.7,7.25,74.47,27.2,945,4741,5686,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.851184927493743,8.464003362902119,8.645762292210945
Cullman County,32.4,7.25,75.48,27.6,2769,19118,21887,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.926241523170962,9.858385578623707,9.993648132244084
Dale County,35.3,7.25,76.33,24.3,3104,16622,19726,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04044688130311,9.718482398112972,9.88969284151394
Dallas County,41.4,7.25,72.48,27.7,6924,25741,32665,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8427489162961,10.155840330434325,10.39405944727485
Dallas County,33.0,7.25,72.48,27.7,6924,25741,32665,16.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8427489162961,10.155840330434325,10.39405944727485
Dallas County,29.4,7.25,72.48,27.7,6924,25741,32665,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8427489162961,10.155840330434325,10.39405944727485
Dallas County,32.9,7.35,72.48,27.7,6924,25741,32665,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8427489162961,10.155840330434325,10.39405944727485
Dallas County,30.3,7.25,72.48,27.7,6924,25741,32665,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.8427489162961,10.155840330434325,10.39405944727485
DeKalb County,32.4,7.25,75.33,27.2,2455,22504,24959,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.805882040228621,10.021448350169694,10.124989757578213
DeKalb County,25.5,7.25,75.33,27.2,2455,22504,24959,12.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.805882040228621,10.021448350169694,10.124989757578213
DeKalb County,30.1,7.25,75.33,27.2,2455,22504,24959,12.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.805882040228621,10.021448350169694,10.124989757578213
DeKalb County,29.0,7.25,75.33,27.2,2455,22504,24959,12.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.805882040228621,10.021448350169694,10.124989757578213
DeKalb County,35.4,7.35,75.33,27.2,2455,22504,24959,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.805882040228621,10.021448350169694,10.124989757578213
DeKalb County,31.9,7.25,75.33,27.2,2455,22504,24959,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.805882040228621,10.021448350169694,10.124989757578213
Elmore County,30.6,7.25,75.95,26.9,2848,18377,21225,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.954372272531867,9.818855161695424,9.962935011179548
Elmore County,29.5,7.25,75.95,26.9,2848,18377,21225,9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.954372272531867,9.818855161695424,9.962935011179548
Escambia County,36.9,7.25,74.3,28.6,2245,15798,18043,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.716460800176355,9.667638628724365,9.800513076908299
Escambia County,30.0,7.79,74.3,28.6,2245,15798,18043,11.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.716460800176355,9.667638628724365,9.800513076908299
Etowah County,31.8,7.25,73.86,29.1,4446,28869,33315,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.399760094524142,10.27052363402451,10.413763024996637
Fayette County,36.4,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,25.0,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,32.2,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,34.4,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,34.9,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,28.9,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,31.3,7.85,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,34.6,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,36.9,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,27.8,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Fayette County,33.4,7.25,74.26,26.8,1427,5977,7404,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2633296174768365,8.695674048824253,8.909775673693389
Franklin County,34.3,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,33.6,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,26.1,7.79,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,26.5,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,28.2,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,29.7,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,28.6,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,31.0,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,33.3,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,31.9,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,30.2,7.5,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,24.9,8.0,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,41.1,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,34.5,7.35,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,31.7,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,28.9,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,33.4,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,30.3,7.85,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,32.4,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,31.5,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,28.3,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,29.2,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,29.0,7.25,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.412160334945205,9.277438115508676,9.421411342056123
Franklin County,32.2,9.19,73.57,26.9,1656,10694,12350,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.412160334945205,9.277438115508676,9.421411342056123
Geneva County,34.0,7.25,75.65,28.0,1296,9069,10365,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16703787691222,9.112617283447568,9.24619002486988
Greene County,47.9,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,37.8,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,31.9,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,30.4,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,33.1,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,29.5,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,37.7,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,29.4,7.35,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,30.3,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,31.8,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,26.0,7.85,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,30.7,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,35.4,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Greene County,29.9,7.25,74.08,25.1,1136,5037,6173,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.035268599281097,8.52456594574565,8.727940222393896
Hale County,41.6,7.25,73.93,24.7,1628,6138,7766,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.395107546562485,8.722254235179681,8.957510510291613
Hale County,28.2,7.25,73.93,24.7,1628,6138,7766,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.395107546562485,8.722254235179681,8.957510510291613
Henry County,34.6,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,28.5,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,28.5,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,29.7,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,31.0,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,35.3,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,33.1,7.35,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,33.0,7.85,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,35.2,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Henry County,30.3,7.25,75.82,23.8,968,5793,6761,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.875232087276577,8.664405571096625,8.818926087090677
Houston County,34.9,7.25,76.7,24.5,5946,28719,34665,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.690474003558043,10.265314203614462,10.453485811376591
Houston County,29.9,7.25,76.7,24.5,5946,28719,34665,9.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.690474003558043,10.265314203614462,10.453485811376591
Houston County,27.7,7.25,76.7,24.5,5946,28719,34665,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.690474003558043,10.265314203614462,10.453485811376591
Houston County,32.4,7.25,76.7,24.5,5946,28719,34665,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.690474003558043,10.265314203614462,10.453485811376591
